name,age,grade,disability,001_01_01_accuracy,001_01_01_time,001_01_01_attempts,001_01_01_weakness,001_01_02_accuracy,001_01_02_time,001_01_02_attempts,001_01_02_weakness,001_01_03_accuracy,001_01_03_time,001_01_03_attempts,001_01_03_weakness,001_01_04_accuracy,001_01_04_time,001_01_04_attempts,001_01_04_weakness,001_01_05_accuracy,001_01_05_time,001_01_05_attempts,001_01_05_weakness,001_01_06_accuracy,001_01_06_time,001_01_06_attempts,001_01_06_weakness,001_01_07_accuracy,001_01_07_time,001_01_07_attempts,001_01_07_weakness,001_02_01_accuracy,001_02_01_time,001_02_01_attempts,001_02_01_weakness,001_02_02_accuracy,001_02_02_time,001_02_02_attempts,001_02_02_weakness,001_02_03_accuracy,001_02_03_time,001_02_03_attempts,001_02_03_weakness,001_02_04_accuracy,001_02_04_time,001_02_04_attempts,001_02_04_weakness,001_02_05_accuracy,001_02_05_time,001_02_05_attempts,001_02_05_weakness,001_02_06_accuracy,001_02_06_time,001_02_06_attempts,001_02_06_weakness,001_02_07_accuracy,001_02_07_time,001_02_07_attempts,001_02_07_weakness,001_02_08_accuracy,001_02_08_time,001_02_08_attempts,001_02_08_weakness,001_02_09_accuracy,001_02_09_time,001_02_09_attempts,001_02_09_weakness,001_02_10_accuracy,001_02_10_time,001_02_10_attempts,001_02_10_weakness,001_03_01_accuracy,001_03_01_time,001_03_01_attempts,001_03_01_weakness,001_03_02_accuracy,001_03_02_time,001_03_02_attempts,001_03_02_weakness,001_03_03_accuracy,001_03_03_time,001_03_03_attempts,001_03_03_weakness,001_03_04_accuracy,001_03_04_time,001_03_04_attempts,001_03_04_weakness,001_03_05_accuracy,001_03_05_time,001_03_05_attempts,001_03_05_weakness,001_03_06_accuracy,001_03_06_time,001_03_06_attempts,001_03_06_weakness,001_03_07_accuracy,001_03_07_time,001_03_07_attempts,001_03_07_weakness,001_pin_accuracy,001_pin_time,001_can_accuracy,001_can_time,001_bud_accuracy,001_bud_time,001_kid_accuracy,001_kid_time,001_leg_accuracy,001_leg_time,001_gas_accuracy,001_gas_time,001_fin_accuracy,001_fin_time,001_elf_accuracy,001_elf_time,001_hem_accuracy,001_hem_time,001_rot_accuracy,001_rot_time,002_cot_accuracy,002_cot_time,002_bid_accuracy,002_bid_time,002_set_accuracy,002_set_time,002_rim_accuracy,002_rim_time,002_cap_accuracy,002_cap_time,002_hug_accuracy,002_hug_time,002_kit_accuracy,002_kit_time,002_fog_accuracy,002_fog_time,002_lap_accuracy,002_lap_time,002_pen_accuracy,002_pen_time
Student_153,15,8,Hearing Impairment,0.9117614949569208,4.727437655576836,1,0,0.7661717089510108,3.3828096617996457,6,0,0.09716329562927728,3.756436932363473,6,1,0.4284228401402581,1.6970497226192616,3,1,0.41997529133360345,4.678290854033358,2,1,0.21887285410244317,1.3015005461799234,1,1,0.08021117865459615,1.601433474971151,7,1,0.22356182865922847,1.092175266634292,5,1,0.47057046371579114,3.9246453066069176,7,1,0.895390257972593,1.0841171430442533,3,0,0.8313978148063138,3.624324104084514,5,0,0.46628280440119674,4.5344595425537175,8,1,0.8053902977185406,2.94649770333732,2,0,0.1594812222337707,3.3820053471949034,7,1,0.19823104656997081,2.7800312843088593,3,1,0.9524263292924126,3.7375501723643256,9,0,0.9777197136937194,3.333950527796002,1,0,0.45732161492277756,2.9734840134512384,5,1,0.8625261982967589,4.6240918477630935,1,0,0.3659484739123786,4.248583474217942,1,1,0.006788081766392229,4.371414018468339,3,1,0.4561407639040709,4.26561242991254,5,1,0.2631494015423842,1.2059402851099867,4,1,0.7862690260368675,4.654607927603048,7,0,0.6075270396951092,4597.879425722358,0.27648462865716084,4959.098445135285,0.6381319146512628,4353.62641752604,0.7559921953936167,4182.9229211808915,0.224921783748952,5065.701074039555,0.03439351683776526,4968.018245174611,0.44391647793947164,5286.29983095773,0.3262560430025667,4434.288350744417,0.2656742607727405,5191.13812576021,0.5582887383856627,5266.794674740305,0.22578918111385904,5719.2603926844085,0.36514072347008975,4794.165245550554,0.2933633470482858,4097.631461202904,0.8947251324947575,4935.10496226723,0.000795815879059858,5223.4332112922975,0.8264363672441056,4424.893862346768,0.39919981469951293,4378.895950430566,0.43403970326495933,5187.600153073631,0.12659324363822233,5269.929572607097,0.2788585551533025,5885.642194888809
Student_154,14,9,Visual Impairment,0.3232692253348496,2.7670688065116673,2,1,0.6753975783574077,2.9916153246952866,2,0,0.40115860906487,2.314173789114361,5,1,0.0703541718552263,4.030483605318043,4,1,0.21935920498710493,4.736080553899502,6,1,0.8861696308128428,1.827207243643111,6,0,0.5517164611838224,3.7004574932414434,5,1,0.5436602731762278,2.5159731493136688,3,1,0.023808091233052053,2.2375897842815045,9,1,0.5516736735001232,4.670349850349812,7,1,0.7730953944188362,2.656600239117765,8,0,0.17402273710485328,2.5452537502896386,3,1,0.9700659513891955,4.283719503025574,3,0,0.7765639939929337,4.889198910178447,9,0,0.35507595881630827,4.9552250751945905,2,1,0.898627583117356,4.363464661776423,8,0,0.16759619636621748,1.8170666719385684,1,1,0.8231737256112801,4.077299538895114,1,0,0.750789800225537,3.0333268674088774,5,0,0.5537144417541432,4.339518796511085,3,1,0.6348914612469668,2.749018423603376,5,0,0.9475707620351971,1.9268241024492063,1,0,0.008999741518022075,3.5263216577962666,8,1,0.5099902241447205,3.087441833017602,2,1,0.9525821559813346,3968.859184232725,0.8053351439968315,4550.015248079003,0.9959770438135578,5673.238435579291,0.8391870855353807,4898.258289922315,0.13039458884901922,4968.549164730457,0.7612319039558281,4552.731444678808,0.20292683628921315,5003.424210788326,0.571546945834404,4614.08555154241,0.09207433042191104,4557.587668931882,0.3581438878282329,4684.53260675925,0.0763487043121105,5079.9533762634055,0.2257819522148139,4903.785503008706,0.6068612382630741,5205.29344523376,0.5206081585125923,5788.084148532952,0.8853332037752144,4768.539538941148,0.1424311382332618,5551.001528714925,0.9407931596596995,5141.896357045909,0.7420292386106234,5059.297446236648,0.9613984895475279,5067.533914471409,0.35165706202743396,5205.144619962917
Student_155,9,1,Visual Impairment,0.9550545084484304,2.8380267969010626,8,0,0.05684720963938483,1.5832545561184608,6,1,0.11532051409928612,3.3991825567113216,4,1,0.5522477014981977,2.602287872275056,2,1,0.2776334912211429,4.802397626315271,9,1,0.45412059104378677,1.099563035836756,9,1,0.6824784270384107,1.585506099148168,8,0,0.5695188079271153,1.3966254731420022,5,1,0.6741154617605116,1.8834104741539637,1,0,0.9648073550240724,1.467318442633709,5,0,0.4992147470489571,2.5419155515674654,3,1,0.6883582153718749,4.365217290061652,6,0,0.7128843025077478,3.1557233806359526,2,0,0.308648512627964,4.638986895182935,7,1,0.889165037215544,4.868405586135067,1,0,0.586338857119436,1.1029470833776234,1,1,0.012941251765516415,1.1740802210138992,5,1,0.39174571628914845,3.7092232497765223,1,1,0.18849991606668703,2.307034132282358,4,1,0.3204486136892193,1.7199518940529344,7,1,0.5640178810958649,4.961093503176475,9,1,0.024351458120688396,2.432024928237957,4,1,0.29311615183929607,4.331031866632808,8,1,0.8272716834484509,1.8348619953162832,7,0,0.48295237264945456,5086.185542078593,0.5704094676321678,4982.00595099771,0.048168808688310305,4694.11725070861,0.3062074883767041,4322.297680448086,0.674779091926037,5125.328478391485,0.4955459957902788,4874.415859369436,0.4925962525308448,5241.7591519652115,0.5594558919781706,4383.782387605015,0.3840079124939637,4748.484314301141,0.027370485910109932,5076.214788911033,0.8736025948123883,5736.746721056685,0.5588194486553159,4878.007630607088,0.4178381925122151,3919.624284748372,0.31718424516016774,5400.025076265284,0.9419842657177921,5005.735385090131,0.5981001805914393,5448.680389890072,0.3926178323649181,5527.2408043581145,0.7088170690135417,4470.945373461541,0.5135550045654871,5517.537547972228,0.3558868182983248,4227.888878917913
Student_156,7,8,Hearing Impairment,0.7075148929371252,4.705060727734372,5,0,0.2905690610461452,1.5002534076641587,1,1,0.9726822043796465,4.1692584872024785,7,0,0.64596973697902,2.4825615318043517,5,0,0.4258539737001692,1.9151148064302261,8,1,0.9168422637546324,4.341006002203887,2,0,0.3935550902879146,2.4162329817461354,9,1,0.23462566294291565,4.49955605666461,7,1,0.2957080328823518,3.4598952139462145,9,1,0.9354042942037284,2.4270433330597636,9,0,0.9659869106631988,3.4374012082270777,5,0,0.4895570431659507,1.9925335888510864,6,1,0.6413143089679716,3.513226455461091,9,0,0.35853630815803617,4.386483730273326,3,1,0.549102332145683,2.4660483348841478,1,1,0.884595131212123,2.329429622916879,4,0,0.08083510488518664,2.3767011113905343,9,1,0.09808005364022399,3.7134007318613063,8,1,0.04443449874336791,1.946290023368554,7,1,0.5185392281265196,4.352240947210633,5,1,0.8105228878586423,2.4503009083126015,9,0,0.9625013116311503,2.0809534844673916,2,0,0.14998596395469777,2.4048613119511537,1,1,0.02896994775848527,1.7325120748124019,4,1,0.6875331449389241,4046.9869319294294,0.5215659721162432,5383.394175752088,0.3762489001488938,4569.832006202548,0.536680844291587,4674.513114667864,0.9903597180561182,5299.453811377378,0.3936478095929462,4825.249340444121,0.4209611361608816,5433.801381545979,0.9388271191222634,5257.994370505671,0.09852544578072286,4811.46677247635,0.569107389981692,4988.778538265418,0.555098992190307,5205.1782230496765,0.5587377292577135,4545.386327444909,0.1958102632527664,4342.415621560211,0.18407829231639727,5084.264579196186,0.48105517952086585,4613.905643985076,0.49640533691205313,4867.989671581264,0.4181171417163184,4849.540038679104,0.13626079107686284,5914.694092742417,0.476030560084744,4576.962687034343,0.5674534919587488,5353.415963013086
Student_157,9,2,Hearing Impairment,0.5304054065864549,3.5835536776380605,7,1,0.7481362717232873,3.8120617120411833,3,0,0.47286494848940064,4.991552027004078,6,1,0.8213066201244232,2.375156181314872,2,0,0.15105408447015145,2.783264662837026,4,1,0.2691510069731323,4.1892106547432615,2,1,0.2700059406708115,2.342281450507212,3,1,0.3882519568149304,4.061843041432402,6,1,0.8408843447184178,3.0143764657777568,8,0,0.8226794807666509,3.0384502198848327,3,0,0.14701574838482878,1.8507348439807738,7,1,0.1779162293948059,4.365399725563223,7,1,0.6386747856762818,1.6672633074390757,4,0,0.7907456248598211,1.1359393890332896,3,0,0.8666616106037637,3.649105719764153,6,0,0.4456653916270874,1.673940181365905,4,1,0.6195955723391094,2.3541139153142736,8,0,0.11000559454178371,3.6610258372340274,6,1,0.12290465249895755,2.671886759614885,9,1,0.7422404561442757,1.0999215484043483,7,0,0.4579210311382489,2.12908556288326,9,1,0.8617846870742999,1.8416642991569088,5,0,0.2906410334868875,1.5387041567698123,2,1,0.8041121590356141,2.409379801051844,8,0,0.03658237498114547,4698.138245860851,0.20974890896401732,5768.827063211713,0.4928262325534978,4773.757703978954,0.23998026165795927,4795.165818344714,0.6866768213346937,5389.997265448856,0.6580710157606317,5602.3730636279015,0.8173806708826086,5592.805606596609,0.37352288718369764,4371.564060786306,0.5825873420229406,5045.11685898847,0.9827439080767468,4897.504661194547,0.1440217885580607,5960.691012759569,0.49583064459768666,4819.558035866239,0.6209305109213324,5016.498039503294,0.6363951302544479,4697.768409936149,0.3894275582779283,6010.270296869036,0.5168509306857192,4921.752588732216,0.3641799121942817,4905.966713332522,0.6977551093586567,4927.649425383904,0.9161513246449724,4939.074608759498,0.7362477161384166,5029.619156582103
Student_158,7,11,Dyslexia,0.11926734109931558,1.7476299802768067,6,1,0.4492805117552502,4.516095180861877,3,1,0.8574518786087977,2.2772992843108346,3,0,0.34826344154174826,4.776226937769429,9,1,0.5173886465338137,2.1607149892019053,2,1,0.2331746234940678,4.646986228459424,4,1,0.6945588663766668,2.0782666113514106,1,0,0.8590740822896394,3.900665871679503,4,0,0.961203696182417,3.2805367392261773,5,0,0.9209462117684041,3.621934743698465,8,0,0.7525188374701735,2.8850027444532667,5,0,0.9566334708612756,2.125393641318441,9,0,0.6099839135895962,4.821271013926223,5,0,0.5482762969228011,3.3808170097976573,2,1,0.9257317747564153,2.5634238126113784,1,0,0.45747175338036106,4.414977745468876,6,1,0.4639393954415645,2.880744261253368,1,1,0.4215342995271363,1.3133499306806513,3,1,0.9727258341656753,1.208387173314184,6,0,0.08231866965903101,4.282035746541764,4,1,0.7665935056718501,3.3486998740070573,5,0,0.8808659336797537,1.9341986546047778,9,0,0.3720543465574453,4.105776535489084,9,1,0.9049650483176493,1.4705502231814322,3,0,0.8042227510444896,4948.673636908464,0.6208433632511996,4835.890486304379,0.2351367382494457,4386.816755627489,0.2568412829531602,6099.0522278832905,0.4443919593074561,5361.808052426246,0.9144237670266692,5216.2041243012,0.10479503912171473,4967.359235763839,0.4498831225080817,5496.125992213634,0.8787113801515429,4783.4356643319925,0.42428250738637663,4505.813077518503,0.7476493155009979,4997.863851667342,0.9022954813426313,4610.013809192593,0.012757305200335911,5541.568460895651,0.9511000170619085,5087.431808568033,0.8731046602651307,4766.3696090819585,0.48660436191681267,5068.218150362604,0.5586228878686671,4372.12028171332,0.5817364097735395,5426.833630144756,0.883849240979267,5001.1905654046805,0.7060166881459637,5096.724110831773
Student_159,11,7,Hearing Impairment,0.031479044221396135,3.1003294422347474,8,1,0.6384945491603851,3.834297168052113,2,0,0.5830111610621945,3.4562283331808645,2,1,0.774458383139222,4.378251095438904,7,0,0.7857277150389836,4.020739787141455,7,0,0.7245466134759835,4.659321726006349,8,0,0.23626364191675053,2.248657392048075,4,1,0.5142216760490875,1.0573917683162568,4,1,0.13822545714484435,3.7104425599574666,5,1,0.6262195027750649,1.9351259041656341,5,0,0.5106349326131933,1.3767265937630833,4,1,0.37728574843496954,2.5596210193094184,3,1,0.23217293828597607,2.6266970193231303,5,1,0.8210370338883388,1.2816469041328649,7,0,0.9613510389731637,2.4063843059223635,3,0,0.9722515789926653,2.5062025430662445,4,0,0.3980489523080366,3.023384326094417,5,1,0.18460469882991293,2.0466758374863003,1,1,0.26036903761815366,1.9784681951951342,2,1,0.5962435094940108,4.788830897753124,5,1,0.9201217852973481,4.789438452770877,8,0,0.5328531782922639,1.5357753778115795,1,1,0.7271208421808669,3.213332374411651,4,0,0.36249655398494407,1.1085846104046895,1,1,0.5175055311094587,4509.813529820277,0.9809455710693757,4555.573217886367,0.17230792501777115,5418.9456545353005,0.2526348366326382,5434.271626226209,0.6726251457166815,5136.355290388175,0.3651921381846831,3903.2256681236427,0.5110511181590279,5335.276121040998,0.2036144927544461,5157.297538717326,0.8846346964923305,5049.813415879255,0.4391860852899989,4502.813301263699,0.9895068392069275,5672.522172556937,0.3961387864480641,4735.494675058484,0.96835714004434,5197.191011100535,0.026951380324464203,6326.594211950187,0.8746289651900448,5207.780303634423,0.14546206358480274,4926.657561340006,0.11533361471594705,4506.415144574648,0.9395036586131621,5218.1343982538665,0.9871071565490835,5361.4273924587405,0.45272902830640527,5718.159549380103
Student_160,12,7,ADHD,0.032231954086701986,3.062528022048817,9,1,0.02700499044737914,1.51302677254774,6,1,0.5734225834090992,1.1579313232063462,8,1,0.5942291070556889,4.760317212088802,8,1,0.5182490234624518,1.3629641318868524,9,1,0.5929057478415366,2.5726047248652337,7,1,0.7631715212022377,2.185396620783709,3,0,0.714418890003897,3.369647574176176,8,0,0.18448832177549124,2.4189272676420766,7,1,0.3480424924021047,2.811296839347541,4,1,0.8922080683998749,3.836384445616478,8,0,0.2669640342507872,4.462533774811154,2,1,0.034092283587203065,4.165389271525484,8,1,0.17732419788305476,1.323738518153883,1,1,0.6693536979635698,3.953582477574885,5,0,0.9285234596792592,1.5136561653999907,7,0,0.516805097380102,4.907060047981425,7,1,0.6436776187743286,2.8849052851333155,3,0,0.9062026705632648,3.234354215048392,3,0,0.9728265675315344,1.5381745863475689,4,0,0.011214875249039857,1.6523510203997849,4,1,0.7506137775779945,3.711438276848755,6,0,0.7183390613479824,3.5180237291334335,3,0,0.05382177299874524,2.430213852086618,6,1,0.48842430003578596,5808.636812161615,0.1553451612873037,5088.294128598523,0.9188377784278154,4901.15167766278,0.9372937920566138,4627.5319419837615,0.011390106998411365,5268.453692596884,0.3704961007061328,4248.997968672496,0.7889281086186968,5332.9307181948425,0.6562699811953739,4564.153509751956,0.7938366913350677,4504.761886755035,0.8914493204429107,5261.236478312451,0.2748406936733705,4958.18446053653,0.7480608312523475,4098.779161109204,0.513642103086946,4729.687739750259,0.976895560935428,4042.1253723784707,0.0350634739159954,4927.672393706851,0.9840451312969977,5114.4324050916575,0.6627479604814048,4856.722942489725,0.701402703436761,4655.9144995776405,0.9820117040400006,5707.692574842649,0.32427495087679703,5132.658414570616
Student_161,6,9,Hearing Impairment,0.49569133289383716,3.9236052525448457,8,1,0.07538400296248338,4.485694608969185,8,1,0.2530022463393571,3.5892054888124187,9,1,0.9464673616277419,1.8456318611068645,3,0,0.5151470003887464,2.8908052049816915,3,1,0.06309075503054373,2.084833018616502,7,1,0.13630427259705868,4.931316096855314,9,1,0.4708406149043194,3.175047602725548,9,1,0.01198301878176622,4.86505440993704,3,1,0.9492263484834154,4.0087734969652145,8,0,0.8834866286979209,3.7520184116939532,9,0,0.1075869438992686,2.6897160770460795,8,1,0.9413106413679893,2.109192152947725,5,0,0.20240457623317154,1.0350912985073006,3,1,0.7694877857705249,2.6253342222949483,6,0,0.9176505499401147,1.193993410434481,6,0,0.13411845642780296,2.5262438778293093,7,1,0.19841018173523817,1.1169628987110674,1,1,0.948932125788145,3.360264904030595,5,0,0.7628302529696906,3.076006031850429,6,0,0.4739149029585794,3.914654499660357,6,1,0.4697341704050021,2.37658298819488,2,1,0.5664749900164565,3.5353149122720158,9,1,0.7402110284632778,4.530244732743563,1,0,0.3586431967840853,4848.452367982484,0.009328910402701673,3704.7907307079927,0.4366368658789139,5021.17507251489,0.6210225849561509,4845.495551142581,0.44227915097649384,4440.29860769906,0.09729216774723659,5403.601174019362,0.025468353800658372,4989.089630401194,0.5336576087495134,4839.458878075067,0.9058609428567262,5518.890773715104,0.7874963072478813,4452.011789968294,0.21228193406755413,5497.797996269842,0.29823251325493283,4764.888720184169,0.8013974111108801,5169.578425857418,0.10151252676579736,5059.592979570888,0.8135373588739759,3693.6077339274043,0.14107123708995795,5713.270829254474,0.03750896846933849,5291.551450320409,0.9036624296952714,4449.627809357195,0.3148766907045417,4816.009084836094,0.8258945995137711,4550.850488059278
Student_162,9,7,ADHD,0.188674596637325,4.269658888815025,4,1,0.13186435562608134,2.563891038628913,9,1,0.45173675900968335,3.2964415322549976,9,1,0.4659073582786395,3.3573017046415323,9,1,0.7028709696754589,4.526241990623438,4,0,0.631622855557776,4.408761806506014,9,0,0.0209158799269612,4.104308812780369,4,1,0.608194694563131,4.009983330239303,3,0,0.3458794644626628,3.860927806992702,7,1,0.8562185599318537,4.854000275007724,5,0,0.12227375708893418,1.8734044601217885,9,1,0.07337886360223633,2.7542930054021384,8,1,0.4463559477253114,3.5287169881391196,4,1,0.27439119988798233,3.18401281882901,5,1,0.7158791843674347,2.769412141702392,5,0,0.3232648332679421,1.8259465983800292,7,1,0.23785381093970837,4.089604068415313,4,1,0.9145047427752548,4.088250311375543,7,0,0.2544708831479693,3.137187395144126,9,1,0.5078241495299011,4.706399405688611,8,1,0.1930087597412874,4.674327529280429,4,1,0.030395746019151293,2.863997107681116,3,1,0.510496806897925,2.634063634266482,3,1,0.6325595905239675,3.2896022347182345,4,0,0.4178220124546844,4220.117424956409,0.1599557351282106,4975.593194869358,0.932550613316346,4721.7590957955845,0.8125987132822287,5720.289278297276,0.3222949746645316,5006.605053924185,0.33530036756674864,4048.29113440434,0.9884167057503848,4822.804653411579,0.9836643488418912,4458.7606694257565,0.3518297836401354,5273.131141739019,0.999256576738573,5762.298293652535,0.7395653899189167,5559.929788479421,0.7129741288048387,5736.404815129023,0.9249884848678328,5236.043944814488,0.27223059936147354,5242.909290783381,0.02173752933700457,5102.305709063769,0.9400743414265949,4896.569238132981,0.13656621935984936,5182.072664350833,0.4961554482485413,4914.089106722886,0.4859667887871124,4946.089807033779,0.5927442660750861,4594.572642082238
Student_163,15,1,Autism,0.0995154423792769,4.683799574039533,2,1,0.8321537810660529,2.2063705889594885,4,0,0.7504678326670735,1.4435351392855855,9,0,0.09673231749390387,4.110893873906449,4,1,0.1631258105368254,4.171267016573099,6,1,0.9437176828597389,4.772971584563475,5,0,0.33242384164475647,1.457990620193054,9,1,0.1107158674768901,2.9949323717903455,9,1,0.5540963962931372,1.1249581063847747,8,1,0.5661002191556566,3.6211814691529804,6,1,0.1799052212363227,2.5265680934456647,5,1,0.43399584413715353,2.4949963041663854,1,1,0.9111183787140987,2.149102977749442,5,0,0.7385001451280693,4.067970523026972,6,0,0.4003611033237844,1.6323135540010436,7,1,0.11223210713748832,4.724854576137691,7,1,0.7846023505056545,4.605388701852821,3,0,0.14912195155730723,4.950008812065791,7,1,0.7915670144090347,1.402912147123471,6,0,0.8041378671486022,3.7341120399199315,9,0,0.1896806841075639,1.5499472091640842,5,1,0.2977360975184904,4.215060072588232,4,1,0.037192452670375076,2.9134861666064844,3,1,0.4443739691274352,3.1376914276797048,4,1,0.5957735111949459,4845.349567385042,0.08213357192975435,5115.985956424619,0.8534176933887101,4988.800328597385,0.5546961482661877,5337.348496843993,0.29352246697102735,5304.440013297257,0.622116316771673,5587.587098279977,0.8371623477073731,5006.9043461587835,0.18423378916453403,4440.195697143859,0.9881413308078077,5254.055388748587,0.7241941467088194,4451.720431322348,0.4634992323223981,4899.052001797009,0.3338893567329031,4758.603418759836,0.6753114694741874,5495.851818211312,0.6637030538316937,5025.4337304868,0.7975302106757289,4828.126347819972,0.5045193312163387,5520.881144738512,0.31934666954443114,4282.503970865338,0.7790959953975878,4130.366428241044,0.8797849906228582,5174.886260328555,0.39506521587516985,4506.123197518849
Student_164,7,11,ADHD,0.8006753900728667,3.7420842223075663,4,0,0.9507445028959907,1.249712408545237,8,0,0.5205794426694913,3.25231212141301,9,1,0.2062986305909309,4.377107671978458,8,1,0.600893454651702,2.7156999152942585,6,0,0.26424620780836827,2.4627322946788475,8,1,0.3561620013697988,4.144956355850357,7,1,0.8452521644395943,3.506697498288437,5,0,0.06852086073225627,3.5592398902232185,5,1,0.6503882068005297,4.909361347593094,4,0,0.532734730995426,1.4976342786016352,3,1,0.4969117886047858,4.958185257809618,5,1,0.18486666775885852,4.844381365144135,7,1,0.7251438181674136,3.5847090394600674,2,0,0.507034752212863,3.5771729470985054,5,1,0.41130102394309,4.416574017140267,8,1,0.8761918048925953,2.029100946967602,7,0,0.9617027719410368,1.5427752255200762,8,0,0.40087369178411936,2.4939104569094224,6,1,0.02375737191127747,2.6044823855388453,6,1,0.6776323245215052,3.1391263650554273,3,0,0.3242697968239393,4.3975619563183725,8,1,0.07827525333955732,1.7081421662937317,3,1,0.8854033607836481,4.299610283798948,3,0,0.05683991755897655,5902.0294066652405,0.853584319492204,4381.230884216595,0.15623273327465026,5109.764800685612,0.14610737759857673,5096.700855034837,0.6973024974082642,4711.683642292699,0.9695381761096985,4715.006025466073,0.8132946032520446,5540.132971945832,0.6631920874323525,4264.503391906521,0.41157726465364153,5590.54310950123,0.338755129645787,4720.599209087104,0.6340806941454469,5458.338820890959,0.05079819899344806,5155.71412773942,0.8586401689592031,4888.1660952856555,0.73706554353698,5222.810777394102,0.36142776709756996,5207.333568320996,0.43464827538493944,4944.94890412081,0.6928258133602221,5456.570202219683,0.09698827378687869,5045.362983207087,0.9652844648454904,5228.642144209901,0.7686409095490933,5617.183555071695
Student_165,5,6,ADHD,0.40850138905599453,1.6066280817383571,3,1,0.2790478001035761,3.7513679175350214,4,1,0.6547561291262031,1.7588194844190346,8,0,0.9260994004243249,4.831114089560568,7,0,0.5935337067523789,4.1824582262913985,2,1,0.5845235368584073,4.8119905807613605,2,1,0.5098833725712766,1.1269251585035285,6,1,0.3553995467646399,3.2637632819536035,3,1,0.014763763644574657,4.75578522747279,5,1,0.13403431156277246,2.5710304377057205,8,1,0.7837647625798868,1.5411590401578392,8,0,0.12242777784584435,3.5580168820196953,8,1,0.2516730878472895,3.422472758939427,3,1,0.8327208818952827,1.9620238220415138,9,0,0.5013133996500183,2.7864790579589838,7,1,0.06095699423606871,1.789196212467493,2,1,0.9987826757329284,4.959294313351714,7,0,0.14368037690275148,4.611179423587993,7,1,0.1277845812758086,3.190608667925175,7,1,0.9577205801252453,1.429475335944808,7,0,0.15476204732864507,2.673947276005048,3,1,0.7757456220232611,1.046988021299827,2,0,0.5985561270350972,4.552995783630695,6,1,0.6837593173156735,1.7198806673251936,5,0,0.5199596540749187,5248.9441557790715,0.5966763345200301,5450.084496475919,0.490084896069401,5174.689265269567,0.8668402560317441,4942.186412806846,0.307864610474617,4679.487577297142,0.3577869356595128,5736.304774831165,0.5952593440562772,4353.36798328919,0.019178351300922825,5021.9266282410845,0.2844413591904992,4788.209488724475,0.5146322653867973,4768.918207876185,0.5382408437343954,5373.105440576819,0.31627377126342315,5226.20246060673,0.8905486021260651,5349.287872906688,0.9852578849985646,4991.663704261883,0.1619827057297748,4531.034380299455,0.18327687978659568,4851.015958073172,0.5817133702900525,5462.3021985163305,0.3195688847477727,5206.139390530959,0.05416851397537903,5648.808690398279,0.549991670928257,5728.452356848296
Student_166,6,5,None,0.6548113397124256,1.5371522700884022,1,0,0.09580664677161221,2.6495704971220913,4,1,0.2747385575305301,4.616063788995911,1,1,0.7927101502724629,3.0312713720233484,9,0,0.8043455564858397,3.991154441681734,7,0,0.5970699259484736,3.5247675067769864,2,1,0.47212701330626494,2.588187130384185,2,1,0.7368310983740114,1.0896786315378515,3,0,0.7034710249977327,1.1692384568380412,9,0,0.4740811359385353,4.661897587903785,8,1,0.730349872862241,3.5219777794332754,3,0,0.9704358478567268,1.5306429622819482,3,0,0.04889887152469663,1.2951755363324788,7,1,0.8897279673127543,2.68546939421008,8,0,0.7036532993707804,1.0000166632762406,6,0,0.18815651906499298,2.1907186229663704,6,1,0.06105052047994375,1.284230182019583,8,1,0.4127187723750265,1.7382002730403872,1,1,0.41814376091461847,3.776009648249783,7,1,0.3633810197244727,1.1504411385804976,7,1,0.4903082763315213,4.918750248623722,6,1,0.9867230283752395,4.35987277912319,1,0,0.4757463086848407,3.597498503353919,5,1,0.08337543089907695,2.478152363715348,2,1,0.9703122919165447,4358.463398371497,0.595916506300018,4653.936976212742,0.5977821275337987,4370.031861477411,0.5706790688007457,4852.307905257908,0.0068522127441199565,5401.988688392078,0.7228993388093983,5986.062716520851,0.6891939166195885,4790.674060776539,0.06426834472209031,6102.1603181712135,0.9592984280833917,5164.76605384912,0.5951986374368873,4824.623437280188,0.4107739536853865,4674.842412279326,0.9830969658108734,4628.977268175908,0.03301004392935558,5300.76380122088,0.5701444146719696,4252.166726159235,0.2686921000229462,4805.129860083748,0.16779803551242756,4687.793856535229,0.5691330195765861,5413.140634705824,0.8851466783978835,5051.796302618812,0.3178726945953494,5299.852187837948,0.47820114332385544,5092.978450866124
